Bundesland;Universität;Jahr;Name des Gebers;Geld-/Sachspende;Art der Leistung;Wert;Hinweis;Alternativname;Quelle
Niedersachsen;TU Braunschweig;2014;Verein zur Förderung der Koordinierungsstelle Windenergierecht e.V., Eisenhartstr.18, 14469 Potsdam;Geldleistung;Spende;11851,6;Personalkosten;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Verein zur Förderung der Koordinierungsstelle Windenergierecht e.V., Eisenhartstr.18, 14469 Potsdam;Geldleistung;Spende;5925,8;Personalkosten;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Verein zur Förderung der Koordinierungsstelle Windenergierecht e.V., Eisenhartstr.18, 14469 Potsdam;Geldleistung;Spende;10220,7;Druckkosten Jahrbuch;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Verein zur Förderung der Koordinierungsstelle Windenergierecht e.V., Eisenhartstr.18, 14469 Potsdam;Geldleistung;Spende;5925,8;Personalkosten;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Verein zur Förderung der Koordinierungsstelle Windenergierecht e.V., Eisenhartstr.18, 14469 Potsdam;Geldleistung;Spende;8805,77;Personalkosten;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Volkswagen;Geldleistung;Sponsoring;2000;Ideenwettbewerb MacGyver 2014;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Wilhelm Ewe GmbH ;Geldleistung;Spende;1000;Projekt Grüne Schule 50;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Wolfsburg AG;Geldleistung;Spende;3000;Kolloquium ISU-Talks 02 ;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Wolters GmbH;Geldleistung;Sponsoring;7500;Anschaffungen Sportgeräte;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Wolters GmbH;Geldleistung;Sponsoring;7500;Anschaffungen Sportgeräte;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Wüstenrot;Geldleistung;Spende;7500;Kolloquium ISU-Talks;Wüstenrot Stiftung ;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Aerodata AG, Braunschweig;Geldleistung;Sponsoring;1000;Karl-Doetsch-Preis ;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Airbus Group;Geldleistung;Sponsoring;3000;Wissenschaftspreise des NFL;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;AutoVision GmbH;Geldleistung;Spende;1800;Deutschlandstipendium ;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;eck*cellent GmbH;Sachleistung;Werbezuwendungen und Sponsoring;1190;Durchführung von Werbemaßnahmen im Rahmen der Tagung ''Kooperation in der digitalen Gesellschaft'' im Haus der Wissenschaft, 14. + 15. Oktober + Subventionierung von Studierenden an der Veranstaltung - Werbemaßnahmen und Sponsoringleistungen im Rahmen des tubs.CITY Symposiums 2014;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;KSM Castings GmbH, Hildesheim;Geldleistung;Spende;3700;Druckgießforschung Mitgliedsbeitrag ;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Magma Gießereitechnologie GmbH;Geldleistung;Spende;3700;Druckgießforschung Mitgliedsbeitrag ;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Schött Druckguss GmbH, Menden;Geldleistung;Spende;3700;Druckgießforschung Mitgliedsbeitrag ;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Volkswagen;Geldleistung;Spende;9000;Deutschlandstipendium ;Volkswagen Financial Services AG ;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Bühler GmbH;Geldleistung;Spende;3700;Druckgießforschung ;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Chem Trend GmbH;Geldleistung;Spende;3700;Druckgießforschung ;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Freunde des Braunschweiger Botanischen Gartens;Geldleistung;Spende;1000;Projekt Grüne Schule 50;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;G.A.Röders GmbH & Co.KG, Soltau;Geldleistung;Spende;3700;Druckgießforschung ;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;"Plattenhardt KG; Hattenhofen";Geldleistung;Spende;3700;Druckgießforschung ;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Prof. Dr. Antje Schwalb;Geldleistung;Spende;3600;für wiss. Zwecke;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;TU Braunschweig;2014;Trimet Aluminium AG, Sömmerda;Geldleistung;Spende;3700;Druckgießforschung ;;https://www.tu-braunschweig.de/gb2/abt21/service
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Gertrud und Hellmut Barthel-Stiftung;Geldleistung;Spende;30000;Förderung begabter Studierender;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Gertrud und Hellmut Barthel-Stiftung;Geldleistung;Spende;9000;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Esri Deutschland GmbH;Geldleistung;Spende;3600;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Mahr GmbH;Geldleistung;Spende;1800;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Aicon 3D Systems GmbH;Geldleistung;Spende;3600;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Conmatix Engineering Solutions GmbH;Geldleistung;Spende;1800;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Dr. Carl Behrmann Gedächtnisstiftung;Geldleistung;Spende;3600;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Willy-Scharnow-Stiftung für Touristik;Geldleistung;Spende;1800;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Landessparkasse zu Oldenburg;Geldleistung;Spende;3600;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Karlheinz Föhlinger;Geldleistung;Spende;1800;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Institut für Rohrleitungsbau Oldenburg;Geldleistung;Spende;3600;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Verein zur Förderung der Materialprüfung an der Jade Hochschule e.V.;Geldleistung;Spende;1800;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Rotary Club Wilhelmshaven;Geldleistung;Spende;2700;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Fördergesellschaft des Lions Club Wilhelmshaven e.V.;Geldleistung;Spende;1800;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Sparkasse Wilhelmshaven;Geldleistung;Spende;5400;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Cewe;Geldleistung;Spende;4500;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Stiftung Kulturkreis WHV-Friesland Wilhelmshaven;Geldleistung;Spende;1800;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Gerd-Möller-Stiftung;Geldleistung;Spende;9000;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;MLP AG;Geldleistung;Spende;3600;Deutschlandstipendium;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Nordmetall;Geldleistung;Spende;3000;Konstruktionswettbewerb Design Challenge;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Elliptec Resonant Actuator AG, Dortmund;div. Module;Spende;1450;Labor für Aktorik;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;LINAK GmbH Nidda;Hubsäulenanlage;Spende;2112,25;Maschinenbau Entwicklung+Konstruktion;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Eisenhart Laeppché GmbH Wilhelmshaven;div. Lager;Spende;3546,97;Konstruktionswettbewerb Design Challenge;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Prof. Dr. Claus Adams Wittmund;Geldleistung;Spende;2485,8;FB Ingenieurwissenschaften;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Dipl.-Ing. Rolf Herrmann Langenberg;Geldleistung;Spende;1440;WE Mechatronik Bereich Elektronik;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Ed. Züblin AG;Geldleistung;Spende;1000;Exkursion Prag;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Arbeitgeberverband Oldenburg;Geldleistung;Spende;1000;Studentinnen auf Probe;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;BWV Berufsbildungswerk der dtsch. Versicherungswirtschaft Oldenburg;Geldleistung;Spende;10000;IBF Stiftungsprofessur;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Sparkasse Wilhelmshaven;Geldleistung;Spende;10000;IBF Stiftungsprofessur;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Landessparkasse zu Oldenburg;Geldleistung;Spende;33333,34;IBF Stiftungsprofessur;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Oldbg.Landesbrandkasse öffentl.Versicherung;Geldleistung;Spende;33333,34;IBF Stiftungsprofessur;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Oldenburgische Landesbank;Geldleistung;Spende;33333,34;IBF Stiftungsprofessur;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);2013;Prof. Dr. Manfred Weisensee Hude;Geldleistung;Spende;1000;Forschung u. Wissenschaft;;http://www.niedersachsen.de/download/65425
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Nov 14;MLP AG;Geldleistung;Spende;3600;Jade Stipendium;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Nov 14;Techniker Krankenkasse;Geldleistung;Spende;1800;Jade Stipendium;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Nov 14;Lions Club, Rotary District 1850;Geldleistung;Spende;4500;Jade Stipendium;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Nov 14;Office Partner GmbH;Geldleistung;Sponsoring;1000;Alumnitag 2014;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Nov 14;Verein der Förderer der Fachhochschule Oldenburg e.V.;Geldleistung;Spende;1200;Spende für eine Exkursion nach Wernigerode und Berlin;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Okt 14;Dr. Carl Behrmann Gedächtnisstiftung;Geldleistung;Spende;3600;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Okt 14;Verein der Förderer der Fachhochschule Oldenburg e.V.;Geldleistung;Spende;3600;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Okt 14;STRABAG AG;Geldleistung;Spende;1800;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Okt 14;Popken Fashion Group;Geldleistung;Spende;1800;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Okt 14;nkt cables GmbH;Geldleistung;Spende;3600;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Sep 14;Verein zur Förderung der Materialprüfung an der Jade Hochschule e.V.;Geldleistung;Spende;1800;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Sep 14;Cewe;Geldleistung;Spende;5400;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Sep 14;Stiftung Kulturkreis WHV-Friesland Wilhelmshaven;Geldleistung;Spende;5400;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Sep 14;Esri Deutschland GmbH;Geldleistung;Spende;3600;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Sep 14;Lions Club Wilhelmshaven;Geldleistung;Spende;1800;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Sep 14;GN Hearing GmbH;Geldleistung;Spende;1800;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Sep 14;Aicon 3D Systems GmbH;Geldleistung;Spende;3600;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Aug 14;Sparkasse Wilhelmshaven;Geldleistung;Spende;5400;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Aug 14;BWV Berufsbildungswerk der dtsch. Versicherungswirtschaft Oldenburg;Geldleistung;Spende;10000;Sponsoring Studiengang Insurance/Banking/Finance;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Aug 14;Sparkasse Wilhelmshaven;Geldleistung;Spende;10000;Sponsoring Studiengang Insurance/Banking/Finance;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Aug 14;Ingenieurgemeinschaft Eriksen;Geldleistung;Spende;1800;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Aug 14;Rolf Herrmann;Geldleistung;Spende;1440;Spende für Lehrauftrag Sommersemester 2014;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Aug 14;Karlheinz Föhlinger;Geldleistung;Spende;1650;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Jul 14;Verein der Förderer der Fachhochschule Oldenburg e.V.;Geldleistung;Spende;1000;Alumnitag 2014;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Jul 14;Institut für Rohrleitungsbau Oldenburg;Geldleistung;Spende;3600;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Jul 14;Landessparkasse zu Oldenburg;Geldleistung;Spende;3600;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Jul 14;Gertrud und Hellmut Barthel-Stiftung;Geldleistung;Spende;5000;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Jun 14;Ed. Züblin AG;Geldleistung;Spende;1000;Spende für eine Exkursion nach Warschau;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Mai 14;Verein der Förderer der Fachhochschule Oldenburg e.V.;Geldleistung;Spende;1500;Spende für eine Exkursion nach Japan;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Mai 14;Cewe;Geldleistung;Spende;-4500;Stipendien (Rückzahlung);;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Mai 14;Arbeitgeberverband Oldenburg;Geldleistung;Spende;1000;Veranstaltung ''Student/in auf Probe'';;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Mai 14;EWE;Geldleistung;Spende;1620;Fachzeitschriften Abonnement;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
Niedersachsen;Hochschule Wilhelmshaven/Oldenburg/Elsfleth (FH);Apr 14;Verein der Förderer der Fachhochschule Oldenburg e.V.;Geldleistung;Spende;2500;Stipendien;;http://www.ostfalia.de/cms/de/d1/Spenden_und_Sponsoring_Veroeffentlichung_der_eingenommenen_Leistungen
